FID,NAME,TYPE,HEIGHT,SHAPE_Leng,SHAPE_Area,ORIG_FID
394, , ,3,141.504983124000010,746.999545794000030,63.000000000000000
395, , ,3,141.504983124000010,746.999545794000030,63.000000000000000
396, , ,3,141.504983124000010,746.999545794000030,63.000000000000000
397, , ,3,141.504983124000010,746.999545794000030,63.000000000000000
398, , ,3,141.504983124000010,746.999545794000030,63.000000000000000
399, , ,3,141.504983124000010,746.999545794000030,63.000000000000000
400, , ,3,141.504983124000010,746.999545794000030,63.000000000000000
401, , ,7,136.332801305999990,794.704371660999980,64.000000000000000
402, , ,7,136.332801305999990,794.704371660999980,64.000000000000000
403, , ,7,136.332801305999990,794.704371660999980,64.000000000000000
404, , ,7,136.332801305999990,794.704371660999980,64.000000000000000
405, , ,7,136.332801305999990,794.704371660999980,64.000000000000000
406, , ,0,146.118980295999990,891.177392984999980,65.000000000000000
407, , ,0,146.118980295999990,891.177392984999980,65.000000000000000
408, , ,0,146.118980295999990,891.177392984999980,65.000000000000000
409, , ,0,146.118980295999990,891.177392984999980,65.000000000000000
410, , ,0,146.118980295999990,891.177392984999980,65.000000000000000
411, , ,0,121.084051293000000,657.574153112999970,66.000000000000000
412, , ,0,121.084051293000000,657.574153112999970,66.000000000000000
413, , ,0,121.084051293000000,657.574153112999970,66.000000000000000
414, , ,0,121.084051293000000,657.574153112999970,66.000000000000000
415, , ,0,121.084051293000000,657.574153112999970,66.000000000000000
416, , ,0,109.884087231000000,393.670687864999990,67.000000000000000
417, , ,0,109.884087231000000,393.670687864999990,67.000000000000000
418, , ,0,109.884087231000000,393.670687864999990,67.000000000000000
419, , ,0,109.884087231000000,393.670687864999990,67.000000000000000
420, , ,0,109.884087231000000,393.670687864999990,67.000000000000000
421, , ,0,116.184990848000000,522.410803328000040,68.000000000000000
422, , ,0,116.184990848000000,522.410803328000040,68.000000000000000
423, , ,0,116.184990848000000,522.410803328000040,68.000000000000000
424, , ,0,116.184990848000000,522.410803328000040,68.000000000000000
425, , ,0,116.184990848000000,522.410803328000040,68.000000000000000
426, , ,0,126.225203255000000,728.924688922999960,70.000000000000000
427, , ,0,126.225203255000000,728.924688922999960,70.000000000000000
428, , ,0,126.225203255000000,728.924688922999960,70.000000000000000
429, , ,0,126.225203255000000,728.924688922999960,70.000000000000000
430, , ,0,126.225203255000000,728.924688922999960,70.000000000000000
431, , ,0,110.333507467999990,565.776896362999990,71.000000000000000
432, , ,0,110.333507467999990,565.776896362999990,71.000000000000000
433, , ,0,110.333507467999990,565.776896362999990,71.000000000000000
434, , ,0,110.333507467999990,565.776896362999990,71.000000000000000
435, , ,0,110.333507467999990,565.776896362999990,71.000000000000000
436, , ,0,114.327696312000000,522.940573172999960,72.000000000000000
437, , ,0,114.327696312000000,522.940573172999960,72.000000000000000
438, , ,0,114.327696312000000,522.940573172999960,72.000000000000000
439, , ,0,114.327696312000000,522.940573172999960,72.000000000000000
440, , ,0,114.327696312000000,522.940573172999960,72.000000000000000
441, , ,0,111.770731588999990,486.917459372999990,73.000000000000000
442, , ,0,111.770731588999990,486.917459372999990,73.000000000000000
443, , ,0,111.770731588999990,486.917459372999990,73.000000000000000
444, , ,0,111.770731588999990,486.917459372999990,73.000000000000000
445, , ,0,111.770731588999990,486.917459372999990,73.000000000000000
446, , ,0,113.444274772000000,538.620018749999990,74.000000000000000
447, , ,0,113.444274772000000,538.620018749999990,74.000000000000000
448, , ,0,113.444274772000000,538.620018749999990,74.000000000000000
449, , ,0,113.444274772000000,538.620018749999990,74.000000000000000
450, , ,0,113.444274772000000,538.620018749999990,74.000000000000000
451, , ,0,131.371914315999990,557.448618606999960,75.000000000000000
452, , ,0,131.371914315999990,557.448618606999960,75.000000000000000
453, , ,0,131.371914315999990,557.448618606999960,75.000000000000000
454, , ,0,131.371914315999990,557.448618606999960,75.000000000000000
455, , ,0,131.371914315999990,557.448618606999960,75.000000000000000
456, , ,0,131.371914315999990,557.448618606999960,75.000000000000000
457, , ,0,131.371914315999990,557.448618606999960,75.000000000000000
458, , ,0,115.887599999000000,591.538386311999940,76.000000000000000
459, , ,0,115.887599999000000,591.538386311999940,76.000000000000000
460, , ,0,115.887599999000000,591.538386311999940,76.000000000000000
461, , ,0,115.887599999000000,591.538386311999940,76.000000000000000
462, , ,0,115.887599999000000,591.538386311999940,76.000000000000000
463, , ,0,121.708600000999990,661.035100358000020,77.000000000000000
464, , ,0,121.708600000999990,661.035100358000020,77.000000000000000
465, , ,0,121.708600000999990,661.035100358000020,77.000000000000000
466, , ,0,121.708600000999990,661.035100358000020,77.000000000000000
467, , ,0,121.708600000999990,661.035100358000020,77.000000000000000
468, , ,0,113.246153685000000,521.495074974999970,78.000000000000000
469, , ,0,113.246153685000000,521.495074974999970,78.000000000000000
470, , ,0,113.246153685000000,521.495074974999970,78.000000000000000
471, , ,0,113.246153685000000,521.495074974999970,78.000000000000000
472, , ,0,113.246153685000000,521.495074974999970,78.000000000000000
473, , ,0,155.099118116999990,1049.252669649999900,79.000000000000000
474, , ,0,155.099118116999990,1049.252669649999900,79.000000000000000
475, , ,0,155.099118116999990,1049.252669649999900,79.000000000000000
476, , ,0,155.099118116999990,1049.252669649999900,79.000000000000000
477, , ,0,155.099118116999990,1049.252669649999900,79.000000000000000
478, , ,0,157.960157130999990,904.203232372000000,80.000000000000000
479, , ,0,157.960157130999990,904.203232372000000,80.000000000000000
480, , ,0,157.960157130999990,904.203232372000000,80.000000000000000
481, , ,0,157.960157130999990,904.203232372000000,80.000000000000000
482, , ,0,157.960157130999990,904.203232372000000,80.000000000000000
483, , ,6,137.795399999000010,872.471419180999990,81.000000000000000
484, , ,6,137.795399999000010,872.471419180999990,81.000000000000000
485, , ,6,137.795399999000010,872.471419180999990,81.000000000000000
486, , ,6,137.795399999000010,872.471419180999990,81.000000000000000
487, , ,6,137.795399999000010,872.471419180999990,81.000000000000000
488, , ,6,117.475000003000010,622.950349208000030,82.000000000000000
489, , ,6,117.475000003000010,622.950349208000030,82.000000000000000
490, , ,6,117.475000003000010,622.950349208000030,82.000000000000000
491, , ,6,117.475000003000010,622.950349208000030,82.000000000000000
492, , ,6,117.475000003000010,622.950349208000030,82.000000000000000
493, , ,3,102.658400001000000,508.618090918000010,83.000000000000000
494, , ,3,102.658400001000000,508.618090918000010,83.000000000000000
495, , ,3,102.658400001000000,508.618090918000010,83.000000000000000
496, , ,3,102.658400001000000,508.618090918000010,83.000000000000000
497, , ,3,102.658400001000000,508.618090918000010,83.000000000000000
498, , ,3,102.658400001000000,508.618090918000010,83.000000000000000
499, , ,3,102.658400001000000,508.618090918000010,83.000000000000000
500, , ,3,112.217488901000000,523.370797305999990,84.000000000000000
501, , ,3,112.217488901000000,523.370797305999990,84.000000000000000
502, , ,3,112.217488901000000,523.370797305999990,84.000000000000000
503, , ,3,112.217488901000000,523.370797305999990,84.000000000000000
504, , ,3,112.217488901000000,523.370797305999990,84.000000000000000
505, , ,2,67.216014123600004,273.232618842000020,85.000000000000000
506, , ,2,67.216014123600004,273.232618842000020,85.000000000000000
507, , ,2,67.216014123600004,273.232618842000020,85.000000000000000
508, , ,2,67.216014123600004,273.232618842000020,85.000000000000000
509, , ,2,67.216014123600004,273.232618842000020,85.000000000000000
510, , ,0,164.718008526000010,1439.802952220000000,86.000000000000000
511, , ,0,164.718008526000010,1439.802952220000000,86.000000000000000
512, , ,0,164.718008526000010,1439.802952220000000,86.000000000000000
513, , ,0,164.718008526000010,1439.802952220000000,86.000000000000000
514, , ,0,164.718008526000010,1439.802952220000000,86.000000000000000
515, , ,0,164.718008526000010,1439.802952220000000,86.000000000000000
516, , ,0,164.718008526000010,1439.802952220000000,86.000000000000000
517, , ,0,164.718008526000010,1439.802952220000000,86.000000000000000
518, , ,0,164.718008526000010,1439.802952220000000,86.000000000000000
519,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
520,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
521,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
522,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
523,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
524,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
525,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
526,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
527,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
528,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
529,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
530,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
531,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
532,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
533,中国南极测绘研究中心, ,0,204.149808788000000,1350.684478140000000,87.000000000000000
534,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
535,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
536,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
537,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
538,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
539,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
540,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
541,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
542,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
543,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
544,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
545,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
546,教学实验大楼, ,0,91.977439595199996,542.903194696000010,88.000000000000000
547,4号楼, ,0,250.040657632000010,1733.637094689999900,89.000000000000000
548,4号楼, ,0,250.040657632000010,1733.637094689999900,89.000000000000000
549,4号楼, ,0,250.040657632000010,1733.637094689999900,89.000000000000000
550,4号楼, ,0,250.040657632000010,1733.637094689999900,89.000000000000000
551,4号楼, ,0,250.040657632000010,1733.637094689999900,89.000000000000000
552,4号楼, ,0,250.040657632000010,1733.637094689999900,89.000000000000000
553,4号楼, ,0,250.040657632000010,1733.637094689999900,89.000000000000000
554,4号楼, ,0,250.040657632000010,1733.637094689999900,89.000000000000000
555,4号楼, ,0,250.040657632000010,1733.637094689999900,89.000000000000000
556,2号楼, ,0,197.400823594000000,1443.899162350000100,90.000000000000000
557,2号楼, ,0,197.400823594000000,1443.899162350000100,90.000000000000000
558,2号楼, ,0,197.400823594000000,1443.899162350000100,90.000000000000000
559,2号楼, ,0,197.400823594000000,1443.899162350000100,90.000000000000000
560,2号楼, ,0,197.400823594000000,1443.899162350000100,90.000000000000000
561,2号楼, ,0,197.400823594000000,1443.899162350000100,90.000000000000000
562,2号楼, ,0,197.400823594000000,1443.899162350000100,90.000000000000000
563,2号楼, ,0,197.400823594000000,1443.899162350000100,90.000000000000000
564,1号楼, ,0,332.975989705000020,2681.640103050000100,91.000000000000000
565,1号楼, ,0,332.975989705000020,2681.640103050000100,91.000000000000000
566,1号楼, ,0,332.975989705000020,2681.640103050000100,91.000000000000000
567,1号楼, ,0,332.975989705000020,2681.640103050000100,91.000000000000000
568,1号楼, ,0,332.975989705000020,2681.640103050000100,91.000000000000000
569,1号楼, ,0,332.975989705000020,2681.640103050000100,91.000000000000000
570,1号楼, ,0,332.975989705000020,2681.640103050000100,91.000000000000000
571,1号楼, ,0,332.975989705000020,2681.640103050000100,91.000000000000000
572,1号楼, ,0,332.975989705000020,2681.640103050000100,91.000000000000000
573,3号楼, ,0,180.879173565000000,1308.815524800000000,92.000000000000000
574,3号楼, ,0,180.879173565000000,1308.815524800000000,92.000000000000000
575,3号楼, ,0,180.879173565000000,1308.815524800000000,92.000000000000000
576,3号楼, ,0,180.879173565000000,1308.815524800000000,92.000000000000000
577,3号楼, ,0,180.879173565000000,1308.815524800000000,92.000000000000000
578,3号楼, ,0,180.879173565000000,1308.815524800000000,92.000000000000000
579,3号楼, ,0,180.879173565000000,1308.815524800000000,92.000000000000000
580,资源与环境学院, ,0,297.615008225999990,1852.564190139999900,93.000000000000000
581,资源与环境学院, ,0,297.615008225999990,1852.564190139999900,93.000000000000000
582,资源与环境学院, ,0,297.615008225999990,1852.564190139999900,93.000000000000000
583,资源与环境学院, ,0,297.615008225999990,1852.564190139999900,93.000000000000000
584,资源与环境学院, ,0,297.615008225999990,1852.564190139999900,93.000000000000000
585,资源与环境学院, ,0,297.615008225999990,1852.564190139999900,93.000000000000000
586,资源与环境学院, ,0,297.615008225999990,1852.564190139999900,93.000000000000000
587,资源与环境学院, ,0,297.615008225999990,1852.564190139999900,93.000000000000000
588,资源与环境学院, ,0,297.615008225999990,1852.564190139999900,93.000000000000000
589,资源与环境学院, ,0,297.615008225999990,1852.564190139999900,93.000000000000000
590,资源与环境学院, ,0,297.615008225999990,1852.564190139999900,93.000000000000000
